customer_id,first_purchase,last_purchase,purchase_lines,unique_invoices,total_quantity,total_spend,avg_unit_price,countries,distinct_products,days_active,primary_country,return_count,return_value,customer_tenure_days,net_spend,avg_basket_size,avg_order_value,return_rate,first_purchase_month,country_group,spend_quartile,frequency_segment,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
12495,2010-03-09 10:53:00,2010-03-09 10:53:00,16,1,128,277.4,3.5625,1,16,1,Sweden,2,-34.0,0,243.39999999999998,16.0,277.4,2.0,2010-03,EU,Q1 (Lowest),One-time,275,1,277.4,1,1,1,111,At Risk
12496,2010-03-29 13:57:00,2010-03-29 14:06:00,10,2,30,45.34,1.927,1,10,1,Spain,0,0.0,0,45.34,5.0,22.67,0.0,2010-03,EU,Q1 (Lowest),Occasional (2-3),255,2,45.34,1,2,1,121,At Risk
12497,2010-03-05 09:39:00,2010-11-04 12:31:00,42,2,4440,5043.400000000001,1.4307142857142858,1,29,2,Germany,1,-36.75,244,5006.650000000001,21.0,2521.7000000000003,0.5,2010-03,EU,Q4 (Highest),Occasional (2-3),35,2,5043.400000000001,3,2,4,324,Potential Loyalists
12499,2010-05-28 15:12:00,2010-05-28 15:12:00,26,1,300,357.72,1.7269230769230768,1,26,1,Germany,0,0.0,0,357.72,26.0,357.72,0.0,2010-05,EU,Q2,One-time,195,1,357.72,1,1,2,112,At Risk
12500,2010-02-04 15:05:00,2010-09-30 18:45:00,78,7,688,1499.39,2.818076923076923,1,60,7,Germany,6,-31.35,238,1468.0400000000002,11.142857142857142,214.19857142857146,0.8571428571428571,2010-02,EU,Q3,Regular (4-10),70,7,1499.39,2,4,3,243,High Value
12503,2010-05-04 13:59:00,2010-05-04 13:59:00,1,1,560,896.0,1.6,1,1,1,Spain,0,0.0,0,896.0,1.0,896.0,0.0,2010-05,EU,Q3,One-time,219,1,896.0,1,1,3,113,At Risk
12504,2010-04-22 10:24:00,2010-10-18 15:09:00,9,2,366,261.0,0.9555555555555557,1,7,2,Germany,0,0.0,179,261.0,4.5,130.5,0.0,2010-04,EU,Q1 (Lowest),Occasional (2-3),52,2,261.0,2,2,1,221,Moderate
12505,2010-10-27 09:18:00,2010-10-27 09:18:00,41,1,318,787.2,3.862195121951219,1,41,1,Italy,4,-42.7,0,744.5,41.0,787.2,4.0,2010-10,EU,Q3,One-time,43,1,787.2,3,1,3,313,Potential Loyalists
12507,2010-05-04 09:23:00,2010-05-04 09:23:00,27,1,359,455.25,2.6333333333333333,1,27,1,Spain,0,0.0,0,455.25,27.0,455.25,0.0,2010-05,EU,Q2,One-time,219,1,455.25,1,1,2,112,At Risk
12510,2009-12-04 13:47:00,2010-09-06 14:27:00,106,5,1674,2224.46,2.5156603773584907,1,83,5,Spain,4,-49.7,276,2174.76,21.2,444.892,0.8,2009-12,EU,Q4 (Highest),Regular (4-10),94,5,2224.46,2,3,4,234,High Value
12511,2010-10-07 10:39:00,2010-10-07 10:39:00,190,1,1753,3084.02,3.4306842105263162,1,190,1,Greece,4,-18.25,0,3065.77,190.0,3084.02,4.0,2010-10,EU,Q4 (Highest),One-time,63,1,3084.02,2,1,4,214,Moderate
12514,2010-03-08 12:18:00,2010-03-08 12:18:00,33,1,400,580.08,1.7969696969696969,1,33,1,Italy,0,0.0,0,580.08,33.0,580.08,0.0,2010-03,EU,Q2,One-time,276,1,580.08,1,1,2,112,At Risk
12516,2010-04-19 14:14:00,2010-10-05 09:43:00,46,2,1064,1102.56,1.2680434782608696,1,37,2,Germany,0,0.0,168,1102.56,23.0,551.28,0.0,2010-04,EU,Q3,Occasional (2-3),65,2,1102.56,2,2,3,223,Moderate
12519,2010-08-20 08:21:00,2010-08-20 08:21:00,21,1,210,349.7,2.572857142857143,1,21,1,Germany,2,-31.35,0,318.34999999999997,21.0,349.7,2.0,2010-08,EU,Q2,One-time,111,1,349.7,2,1,2,212,Moderate
12523,2009-12-07 13:46:00,2010-11-30 12:31:00,136,12,1384,2310.58,3.3226470588235295,1,104,12,France,10,-89.1,357,2221.48,11.333333333333334,192.54833333333332,0.8333333333333334,2009-12,EU,Q4 (Highest),Loyal (11+),9,12,2310.58,4,4,4,444,Champions
12524,2010-02-08 14:41:00,2010-11-16 09:08:00,88,9,3435,5848.39,2.1672727272727275,1,64,8,Germany,2,-34.75,280,5813.64,9.777777777777779,649.8211111111111,0.2222222222222222,2010-02,EU,Q4 (Highest),Regular (4-10),23,9,5848.39,3,4,4,344,Champions
12525,2010-03-02 14:01:00,2010-07-29 16:08:00,59,3,504,883.73,2.751864406779661,1,55,3,France,17,-138.54999999999998,149,745.1800000000001,19.666666666666668,294.57666666666665,5.666666666666667,2010-03,EU,Q3,Occasional (2-3),133,3,883.73,2,3,3,233,High Value
12527,2010-06-28 15:37:00,2010-08-02 12:23:00,14,2,292,386.8,2.1571428571428575,1,13,2,Germany,0,0.0,34,386.8,7.0,193.4,0.0,2010-06,EU,Q2,Occasional (2-3),129,2,386.8,2,2,2,222,Moderate
12529,2010-06-29 13:10:00,2010-06-29 13:10:00,21,1,192,316.48,3.040952380952381,1,21,1,France,2,-4.7,0,311.78000000000003,21.0,316.48,2.0,2010-06,EU,Q2,One-time,163,1,316.48,1,1,2,112,Moderate
12530,2010-03-07 14:37:00,2010-10-20 15:15:00,87,5,1788,1880.98,1.9724137931034482,1,65,5,Germany,1,-12.75,227,1868.23,17.4,376.196,0.2,2010-03,EU,Q4 (Highest),Regular (4-10),50,5,1880.98,3,3,4,334,Champions
12531,2010-01-22 14:17:00,2010-01-22 14:17:00,109,1,1065,1645.98,2.2279816513761466,1,109,1,Germany,6,-34.15,0,1611.83,109.0,1645.98,6.0,2010-01,EU,Q3,One-time,321,1,1645.98,1,1,3,113,At Risk
12533,2009-12-01 11:50:00,2010-03-22 10:56:00,70,2,696,1223.89,2.883142857142857,1,62,2,Germany,18,-217.89999999999998,110,1005.9900000000001,35.0,611.945,9.0,2009-12,EU,Q3,Occasional (2-3),262,2,1223.89,1,2,3,123,At Risk
12537,2010-10-27 08:36:00,2010-10-27 08:36:00,42,1,446,612.94,2.04,1,42,1,Sweden,0,0.0,0,612.94,42.0,612.94,0.0,2010-10,EU,Q2,One-time,43,1,612.94,3,1,2,312,Recent Customers
12538,2010-11-26 13:02:00,2010-11-26 13:02:00,13,1,145,276.5,4.128461538461538,1,13,1,Spain,0,0.0,0,276.5,13.0,276.5,0.0,2010-11,EU,Q1 (Lowest),One-time,13,1,276.5,4,1,1,411,Recent Customers
12539,2009-12-23 13:00:00,2010-09-15 09:50:00,230,3,2467,5618.400000000001,3.197739130434783,1,126,2,Spain,0,0.0,265,5618.400000000001,76.66666666666667,1872.8000000000002,0.0,2009-12,EU,Q4 (Highest),Occasional (2-3),85,3,5618.400000000001,2,3,4,234,High Value
12540,2009-12-07 16:56:00,2010-11-26 10:43:00,278,15,4291,7670.25,2.6938848920863308,1,170,14,Spain,0,0.0,353,7670.25,18.533333333333335,511.35,0.0,2009-12,EU,Q4 (Highest),Loyal (11+),13,15,7670.25,4,4,4,444,Champions
12542,2010-03-09 16:26:00,2010-08-12 19:12:00,39,2,522,481.88,2.465128205128205,1,39,2,Spain,6,-58.5,156,423.38,19.5,240.94,3.0,2010-03,EU,Q2,Occasional (2-3),119,2,481.88,2,2,2,222,Moderate
12543,2010-09-17 15:51:00,2010-09-17 15:51:00,42,1,683,840.25,2.008809523809524,1,42,1,Spain,0,0.0,0,840.25,42.0,840.25,0.0,2010-09,EU,Q3,One-time,83,1,840.25,2,1,3,213,Moderate
12547,2010-07-27 13:55:00,2010-07-27 13:55:00,12,1,174,147.78,1.0058333333333334,1,12,1,Spain,0,0.0,0,147.78,12.0,147.78,0.0,2010-07,EU,Q1 (Lowest),One-time,135,1,147.78,2,1,1,211,Moderate
12549,2010-01-11 12:29:00,2010-05-13 12:05:00,48,5,1365,1570.68,1.5789583333333332,1,37,4,USA,0,0.0,121,1570.68,9.6,314.136,0.0,2010-01,Other,Q3,Regular (4-10),210,5,1570.68,1,3,3,133,High Value
12553,2010-10-12 13:35:00,2010-11-19 12:18:00,45,2,355,826.47,4.054666666666667,1,38,2,France,1,-19.9,37,806.57,22.5,413.235,0.5,2010-10,EU,Q3,Occasional (2-3),20,2,826.47,3,2,3,323,Potential Loyalists
12554,2010-09-17 12:29:00,2010-09-17 12:29:00,25,1,237,384.5,2.8572,1,25,1,Spain,0,0.0,0,384.5,25.0,384.5,0.0,2010-09,EU,Q2,One-time,83,1,384.5,2,1,2,212,Moderate
12555,2010-01-26 16:26:00,2010-01-26 16:26:00,1,1,1,129.23,129.23,1,1,1,Spain,0,0.0,0,129.23,1.0,129.23,0.0,2010-01,EU,Q1 (Lowest),One-time,317,1,129.23,1,1,1,111,At Risk
12557,2009-12-17 10:39:00,2010-12-03 12:20:00,25,4,2398,6725.18,2.1692,1,15,4,Spain,0,0.0,351,6725.18,6.25,1681.295,0.0,2009-12,EU,Q4 (Highest),Regular (4-10),6,4,6725.18,4,3,4,434,Champions
12562,2010-09-30 13:13:00,2010-11-19 09:35:00,37,2,540,1041.18,2.8208108108108108,1,32,2,France,0,0.0,49,1041.18,18.5,520.59,0.0,2010-09,EU,Q3,Occasional (2-3),20,2,1041.18,3,2,3,323,Potential Loyalists
12563,2010-10-27 09:52:00,2010-10-27 09:52:00,12,1,112,221.24,1.915,1,12,1,Italy,0,0.0,0,221.24,12.0,221.24,0.0,2010-10,EU,Q1 (Lowest),One-time,43,1,221.24,3,1,1,311,Recent Customers
12567,2010-02-11 10:30:00,2010-12-07 10:36:00,186,7,1756,3858.58,3.666827956989247,1,145,7,France,2,-29.700000000000003,299,3828.88,26.571428571428573,551.2257142857143,0.2857142857142857,2010-02,EU,Q4 (Highest),Regular (4-10),2,7,3858.58,4,4,4,444,Champions
12568,2010-03-05 09:15:00,2010-03-05 09:15:00,4,1,47,52.0,3.2925,1,4,1,Germany,0,0.0,0,52.0,4.0,52.0,0.0,2010-03,EU,Q1 (Lowest),One-time,279,1,52.0,1,1,1,111,At Risk
12570,2010-01-26 17:28:00,2010-01-26 17:28:00,1,1,1,77.52,77.52,1,1,1,Spain,0,0.0,0,77.52,1.0,77.52,0.0,2010-01,EU,Q1 (Lowest),One-time,317,1,77.52,1,1,1,111,At Risk
12573,2010-08-31 17:25:00,2010-11-23 13:01:00,91,4,395,556.87,2.2493406593406595,1,83,4,France,0,0.0,83,556.87,22.75,139.2175,0.0,2010-08,EU,Q2,Regular (4-10),16,4,556.87,4,3,2,432,Loyal Customers
12575,2010-07-01 09:15:00,2010-09-08 13:09:00,36,2,312,568.8199999999999,2.7686111111111114,1,33,2,France,0,0.0,69,568.8199999999999,18.0,284.40999999999997,0.0,2010-07,EU,Q2,Occasional (2-3),92,2,568.8199999999999,2,2,2,222,Moderate
12576,2010-07-01 13:46:00,2010-11-12 12:44:00,53,3,525,746.89,2.1656603773584906,1,50,3,Poland,4,-50.0,133,696.89,17.666666666666668,248.96333333333334,1.3333333333333333,2010-07,EU,Q3,Occasional (2-3),27,3,746.89,3,3,3,333,Champions
12577,2009-12-03 19:31:00,2010-11-23 14:06:00,152,5,722,990.5,1.8311842105263156,1,144,3,France,0,0.0,354,990.5,30.4,198.1,0.0,2009-12,EU,Q3,Regular (4-10),16,5,990.5,4,3,3,433,Champions
12578,2010-09-22 11:19:00,2010-11-19 17:21:00,56,2,1176,1623.94,2.134464285714286,1,52,2,Italy,3,-28.85,58,1595.0900000000001,28.0,811.97,1.5,2010-09,EU,Q3,Occasional (2-3),20,2,1623.94,3,2,3,323,Potential Loyalists
12580,2010-05-12 11:45:00,2010-05-12 11:45:00,33,1,328,583.1999999999999,2.1396969696969697,1,33,1,Germany,0,0.0,0,583.1999999999999,33.0,583.1999999999999,0.0,2010-05,EU,Q2,One-time,211,1,583.1999999999999,1,1,2,112,At Risk
12582,2010-05-11 09:55:00,2010-10-13 10:52:00,81,2,685,1469.04,3.481728395061728,1,79,2,Finland,0,0.0,155,1469.04,40.5,734.52,0.0,2010-05,EU,Q3,Occasional (2-3),57,2,1469.04,2,2,3,223,Moderate
12583,2009-12-06 11:57:00,2010-12-01 08:45:00,206,13,3892,6590.0599999999995,2.1533009708737865,1,86,13,France,1,-8.5,359,6581.5599999999995,15.846153846153847,506.92769230769227,0.07692307692307693,2009-12,EU,Q4 (Highest),Loyal (11+),8,13,6590.0599999999995,4,4,4,444,Champions
12586,2009-12-16 13:15:00,2010-11-30 10:47:00,83,3,608,1865.73,5.244819277108434,1,76,3,Italy,1,-17.0,348,1848.73,27.666666666666668,621.91,0.3333333333333333,2009-12,EU,Q4 (Highest),Occasional (2-3),9,3,1865.73,4,3,4,434,Champions
12588,2010-04-21 12:22:00,2010-11-05 12:38:00,33,2,380,543.88,3.4703030303030302,1,26,2,Finland,2,-19.8,198,524.08,16.5,271.94,1.0,2010-04,EU,Q2,Occasional (2-3),34,2,543.88,3,2,2,322,Recent Customers
12589,2010-01-19 12:26:00,2010-10-14 11:54:00,140,4,1439,2720.23,3.156285714285714,1,98,3,France,30,-542.74,267,2177.49,35.0,680.0575,7.5,2010-01,EU,Q4 (Highest),Regular (4-10),56,4,2720.23,2,3,4,234,High Value
12591,2010-10-27 10:42:00,2010-11-14 14:32:00,40,2,420,746.1,3.6137500000000005,1,37,2,Italy,0,0.0,18,746.1,20.0,373.05,0.0,2010-10,EU,Q3,Occasional (2-3),25,2,746.1,3,2,3,323,Potential Loyalists
12592,2010-07-08 14:06:00,2010-07-08 14:26:00,60,2,1578,1322.04,1.1136666666666666,1,30,1,Germany,0,0.0,0,1322.04,30.0,661.02,0.0,2010-07,EU,Q3,Occasional (2-3),154,2,1322.04,1,2,3,123,Moderate
12594,2010-03-03 13:51:00,2010-11-26 12:17:00,79,5,989,1681.89,2.320759493670886,1,59,5,Italy,2,-27.599999999999998,267,1654.2900000000002,15.8,336.37800000000004,0.4,2010-03,EU,Q3,Regular (4-10),13,5,1681.89,4,3,3,433,Champions
12595,2010-07-23 09:10:00,2010-07-23 09:10:00,18,1,270,281.02,2.3677777777777775,1,18,1,Germany,0,0.0,0,281.02,18.0,281.02,0.0,2010-07,EU,Q1 (Lowest),One-time,139,1,281.02,1,1,1,111,Moderate
12598,2010-03-01 09:58:00,2010-09-02 14:22:00,72,3,935,1385.01,2.3197222222222225,1,68,3,France,4,-99.02,185,1285.99,24.0,461.67,1.3333333333333333,2010-03,EU,Q3,Occasional (2-3),98,3,1385.01,2,3,3,233,High Value
12599,2010-05-11 10:42:00,2010-11-23 15:49:00,65,6,1226,1138.14,1.1590769230769231,1,36,6,France,0,0.0,196,1138.14,10.833333333333334,189.69000000000003,0.0,2010-05,EU,Q3,Regular (4-10),16,6,1138.14,4,4,3,443,Champions
12600,2009-12-07 13:37:00,2010-12-03 12:57:00,57,12,622,2137.88,4.185263157894737,1,31,12,Germany,6,-65.2,360,2072.6800000000003,4.75,178.15666666666667,0.5,2009-12,EU,Q4 (Highest),Loyal (11+),6,12,2137.88,4,4,4,444,Champions
12601,2010-10-31 10:57:00,2010-10-31 10:57:00,5,1,44,86.2,6.1899999999999995,1,5,1,Germany,0,0.0,0,86.2,5.0,86.2,0.0,2010-10,EU,Q1 (Lowest),One-time,39,1,86.2,3,1,1,311,Recent Customers
12605,2010-09-07 14:21:00,2010-11-28 14:18:00,72,3,921,1124.95,1.5976388888888888,1,62,3,Germany,3,-7.5,81,1117.45,24.0,374.98333333333335,1.0,2010-09,EU,Q3,Occasional (2-3),11,3,1124.95,4,3,3,433,Champions
12606,2010-01-26 16:23:00,2010-01-26 16:23:00,1,1,1,21.0,21.0,1,1,1,Spain,0,0.0,0,21.0,1.0,21.0,0.0,2010-01,EU,Q1 (Lowest),One-time,317,1,21.0,1,1,1,111,At Risk
12608,2010-10-31 10:49:00,2010-10-31 10:49:00,16,1,323,415.79,1.6275,1,16,1,United Kingdom,0,0.0,0,415.79,16.0,415.79,0.0,2010-10,UK,Q2,One-time,39,1,415.79,3,1,2,312,Recent Customers
12609,2009-12-20 13:30:00,2010-11-30 14:48:00,109,6,891,2057.01,3.4077981651376144,1,83,6,Germany,0,0.0,345,2057.01,18.166666666666668,342.83500000000004,0.0,2009-12,EU,Q4 (Highest),Regular (4-10),9,6,2057.01,4,4,4,444,Champions
12613,2009-12-14 13:10:00,2010-11-16 17:17:00,168,5,2497,3184.9900000000002,2.5307738095238097,1,131,5,Germany,10,-118.15,337,3066.84,33.6,636.998,2.0,2009-12,EU,Q4 (Highest),Regular (4-10),23,5,3184.9900000000002,3,3,4,334,Champions
12615,2010-03-18 14:09:00,2010-10-22 09:45:00,163,4,1931,3269.79,2.860920245398773,1,146,3,France,8,-176.1,217,3093.69,40.75,817.4475,2.0,2010-03,EU,Q4 (Highest),Regular (4-10),48,4,3269.79,3,3,4,334,Champions
12616,2010-11-16 11:38:00,2010-11-16 11:38:00,21,1,212,381.8,2.9976190476190476,1,21,1,France,1,-29.700000000000003,0,352.1,21.0,381.8,1.0,2010-11,EU,Q2,One-time,23,1,381.8,3,1,2,312,Recent Customers
12619,2010-05-28 12:52:00,2010-05-28 12:52:00,10,1,140,140.14,2.548,1,10,1,Germany,0,0.0,0,140.14,10.0,140.14,0.0,2010-05,EU,Q1 (Lowest),One-time,195,1,140.14,1,1,1,111,At Risk
12621,2010-02-09 12:01:00,2010-12-09 10:16:00,288,16,6439,10114.14,2.462361111111111,1,162,16,Germany,9,-118.9,302,9995.24,18.0,632.13375,0.5625,2010-02,EU,Q4 (Highest),Loyal (11+),0,16,10114.14,4,4,4,444,Champions
12623,2010-01-12 11:45:00,2010-10-19 09:35:00,149,6,1758,3046.7400000000002,2.4026174496644295,1,108,6,Germany,0,0.0,279,3046.7400000000002,24.833333333333332,507.79,0.0,2010-01,EU,Q4 (Highest),Regular (4-10),51,6,3046.7400000000002,3,4,4,344,Champions
12625,2010-04-22 11:33:00,2010-07-18 15:56:00,95,2,1685,2265.06,2.1022105263157895,1,84,2,Germany,0,0.0,87,2265.06,47.5,1132.53,0.0,2010-04,EU,Q4 (Highest),Occasional (2-3),144,2,2265.06,1,2,4,124,Moderate
12629,2010-10-12 16:40:00,2010-11-19 09:18:00,43,2,713,1198.22,2.3232558139534887,1,39,2,Sweden,0,0.0,37,1198.22,21.5,599.11,0.0,2010-10,EU,Q3,Occasional (2-3),20,2,1198.22,3,2,3,323,Potential Loyalists
12631,2010-01-15 14:50:00,2010-09-09 14:50:00,152,5,1371,2841.07,2.844868421052632,1,105,4,Finland,3,-29.3,237,2811.77,30.4,568.214,0.6,2010-01,EU,Q4 (Highest),Regular (4-10),91,5,2841.07,2,3,4,234,High Value
12632,2010-05-24 09:07:00,2010-07-07 09:39:00,33,2,689,714.88,1.2778787878787878,1,31,2,Germany,2,-29.999999999999996,44,684.88,16.5,357.44,1.0,2010-05,EU,Q3,Occasional (2-3),155,2,714.88,1,2,3,123,Moderate
12633,2010-07-02 11:44:00,2010-11-22 13:09:00,202,3,2060,3226.18,2.744851485148515,1,181,3,Germany,5,-59.6,143,3166.58,67.33333333333333,1075.3933333333332,1.6666666666666667,2010-07,EU,Q4 (Highest),Occasional (2-3),17,3,3226.18,4,3,4,434,Champions
12634,2010-06-09 15:41:00,2010-06-09 15:41:00,19,1,336,360.0,1.3447368421052632,1,19,1,USA,0,0.0,0,360.0,19.0,360.0,0.0,2010-06,Other,Q2,One-time,183,1,360.0,1,1,2,112,At Risk
12635,2010-09-09 10:50:00,2010-11-12 15:46:00,76,2,770,1115.23,2.3953947368421056,1,76,2,Germany,0,0.0,64,1115.23,38.0,557.615,0.0,2010-09,EU,Q3,Occasional (2-3),27,2,1115.23,3,2,3,323,Potential Loyalists
12637,2010-06-14 13:36:00,2010-11-26 13:50:00,232,4,1263,2280.91,2.324956896551724,1,162,4,France,0,0.0,165,2280.91,58.0,570.2275,0.0,2010-06,EU,Q4 (Highest),Regular (4-10),13,4,2280.91,4,3,4,434,Champions
12638,2010-03-10 10:30:00,2010-03-10 10:30:00,8,1,84,169.8,2.75,1,8,1,Sweden,0,0.0,0,169.8,8.0,169.8,0.0,2010-03,EU,Q1 (Lowest),One-time,274,1,169.8,1,1,1,111,At Risk
12639,2010-03-22 09:05:00,2010-10-01 12:17:00,40,2,427,706.27,2.44975,1,38,2,Sweden,0,0.0,193,706.27,20.0,353.135,0.0,2010-03,EU,Q3,Occasional (2-3),69,2,706.27,2,2,3,223,Moderate
12643,2010-04-07 14:16:00,2010-11-19 12:42:00,24,5,2854,4762.18,1.8608333333333331,1,13,5,France,4,-469.52,225,4292.66,4.8,952.436,0.8,2010-04,EU,Q4 (Highest),Regular (4-10),20,5,4762.18,3,3,4,334,Champions
12644,2010-01-14 13:02:00,2010-10-05 10:23:00,79,3,706,1422.58,3.447721518987342,1,75,3,Germany,12,-102.95,263,1319.6299999999999,26.333333333333332,474.1933333333333,4.0,2010-01,EU,Q3,Occasional (2-3),65,3,1422.58,2,3,3,233,High Value
12645,2010-02-09 10:49:00,2010-10-26 18:44:00,83,4,1031,1584.1200000000001,1.8891566265060242,1,71,4,Germany,2,-20.4,259,1563.72,20.75,396.03000000000003,0.5,2010-02,EU,Q3,Regular (4-10),44,4,1584.1200000000001,3,3,3,333,Champions
12647,2010-01-13 15:06:00,2010-12-07 12:28:00,407,26,5327,11769.53,3.351916461916462,1,217,23,Germany,11,-152.66,327,11616.87,15.653846153846153,452.6742307692308,0.4230769230769231,2010-01,EU,Q4 (Highest),Loyal (11+),2,26,11769.53,4,4,4,444,Champions
12648,2010-01-07 18:38:00,2010-09-28 10:35:00,41,3,354,738.95,3.329756097560976,1,31,3,Germany,1,-15.0,263,723.95,13.666666666666666,246.3166666666667,0.3333333333333333,2010-01,EU,Q3,Occasional (2-3),72,3,738.95,2,3,3,233,High Value
12649,2010-01-12 17:24:00,2010-11-22 12:57:00,83,5,1365,1527.1399999999999,1.983855421686747,1,74,5,Germany,4,-36.15,313,1490.9899999999998,16.6,305.428,0.8,2010-01,EU,Q3,Regular (4-10),17,5,1527.1399999999999,4,3,3,433,Champions
12651,2010-08-31 15:21:00,2010-11-26 11:58:00,21,3,187,263.75,1.9523809523809523,1,21,3,France,2,-12.45,86,251.3,7.0,87.91666666666667,0.6666666666666666,2010-08,EU,Q1 (Lowest),Occasional (2-3),13,3,263.75,4,3,1,431,Loyal Customers
12652,2010-10-01 15:16:00,2010-10-01 15:16:00,3,1,31,97.05000000000001,5.0,1,3,1,Germany,0,0.0,0,97.05000000000001,3.0,97.05000000000001,0.0,2010-10,EU,Q1 (Lowest),One-time,69,1,97.05000000000001,2,1,1,211,Moderate
12653,2010-07-01 09:56:00,2010-07-01 09:56:00,43,1,762,1950.98,2.9111627906976745,1,43,1,Israel,0,0.0,0,1950.98,43.0,1950.98,0.0,2010-07,Other,Q4 (Highest),One-time,161,1,1950.98,1,1,4,114,Moderate
12655,2010-10-12 09:17:00,2010-10-12 09:17:00,15,1,79,243.35000000000002,4.656666666666666,1,15,1,France,0,0.0,0,243.35000000000002,15.0,243.35000000000002,0.0,2010-10,EU,Q1 (Lowest),One-time,58,1,243.35000000000002,2,1,1,211,Moderate
12656,2010-05-26 09:00:00,2010-10-10 10:43:00,118,3,1123,2104.66,2.9302542372881355,1,107,3,France,2,-18.6,137,2086.06,39.333333333333336,701.5533333333333,0.6666666666666666,2010-05,EU,Q4 (Highest),Occasional (2-3),60,3,2104.66,2,3,4,234,High Value
12661,2010-09-29 16:46:00,2010-09-29 16:46:00,11,1,216,162.0,0.8772727272727273,1,11,1,Sweden,0,0.0,0,162.0,11.0,162.0,0.0,2010-09,EU,Q1 (Lowest),One-time,71,1,162.0,2,1,1,211,Moderate
12662,2010-04-01 09:50:00,2010-12-01 13:04:00,166,10,1504,2830.2400000000002,2.791566265060241,1,93,10,Germany,3,-6.15,244,2824.09,16.6,283.024,0.3,2010-04,EU,Q4 (Highest),Regular (4-10),8,10,2830.2400000000002,4,4,4,444,Champions
12663,2010-02-09 14:28:00,2010-03-25 09:40:00,8,2,178,185.4,2.8,1,8,2,Germany,1,-35.400000000000006,43,150.0,4.0,92.7,0.5,2010-02,EU,Q1 (Lowest),Occasional (2-3),259,2,185.4,1,2,1,121,At Risk
12664,2009-12-13 10:28:00,2010-07-13 13:28:00,6,2,288,1028.16,3.6300000000000003,1,3,2,Finland,0,0.0,212,1028.16,3.0,514.08,0.0,2009-12,EU,Q3,Occasional (2-3),149,2,1028.16,1,2,3,123,Moderate
12665,2010-02-08 15:11:00,2010-10-18 11:34:00,12,2,126,214.6,2.2624999999999997,1,12,2,Germany,3,-10.899999999999999,251,203.7,6.0,107.3,1.5,2010-02,EU,Q1 (Lowest),Occasional (2-3),52,2,214.6,2,2,1,221,Moderate
12666,2010-11-10 16:40:00,2010-11-10 16:40:00,31,1,370,1248.42,3.846774193548387,1,31,1,Israel,0,0.0,0,1248.42,31.0,1248.42,0.0,2010-11,Other,Q3,One-time,29,1,1248.42,3,1,3,313,Potential Loyalists
12668,2010-01-31 15:45:00,2010-11-26 11:48:00,370,5,3375,6728.88,2.9588648648648648,1,232,5,Germany,0,0.0,298,6728.88,74.0,1345.776,0.0,2010-01,EU,Q4 (Highest),Regular (4-10),13,5,6728.88,4,3,4,434,Champions
12670,2010-02-11 10:13:00,2010-11-19 10:05:00,21,2,226,692.24,4.343333333333333,1,20,2,France,0,0.0,280,692.24,10.5,346.12,0.0,2010-02,EU,Q3,Occasional (2-3),20,2,692.24,3,2,3,323,Potential Loyalists
12671,2010-04-12 16:30:00,2010-04-12 16:30:00,44,1,1459,2622.48,2.788409090909091,1,44,1,Germany,0,0.0,0,2622.48,44.0,2622.48,0.0,2010-04,EU,Q4 (Highest),One-time,241,1,2622.48,1,1,4,114,At Risk
12672,2010-04-23 09:57:00,2010-04-23 09:57:00,11,1,58,181.15,4.245454545454546,1,11,1,France,3,-26.55,0,154.6,11.0,181.15,3.0,2010-04,EU,Q1 (Lowest),One-time,230,1,181.15,1,1,1,111,At Risk
12673,2010-11-03 10:46:00,2010-11-03 10:46:00,31,1,346,565.5,2.5274193548387096,1,31,1,Germany,0,0.0,0,565.5,31.0,565.5,0.0,2010-11,EU,Q2,One-time,36,1,565.5,3,1,2,312,Recent Customers
12675,2010-05-10 16:44:00,2010-06-04 09:49:00,111,2,333,873.25,3.583963963963964,1,110,2,Italy,2,-23.7,24,849.55,55.5,436.625,1.0,2010-05,EU,Q3,Occasional (2-3),188,2,873.25,1,2,3,123,At Risk
12676,2010-08-13 13:29:00,2010-10-27 09:36:00,58,4,1190,1241.7,1.5386206896551724,1,46,3,Sweden,0,0.0,74,1241.7,14.5,310.425,0.0,2010-08,EU,Q3,Regular (4-10),43,4,1241.7,3,3,3,333,Champions
12677,2010-02-11 13:55:00,2010-06-02 14:30:00,19,2,174,359.1,2.5868421052631576,1,12,2,France,2,-5.8,111,353.3,9.5,179.55,1.0,2010-02,EU,Q2,Occasional (2-3),190,2,359.1,1,2,2,122,At Risk
12678,2010-01-07 16:46:00,2010-11-29 09:55:00,208,6,11446,16263.72,1.6126923076923076,1,138,6,France,3,-389.85,325,15873.869999999999,34.666666666666664,2710.62,0.5,2010-01,EU,Q4 (Highest),Regular (4-10),10,6,16263.72,4,4,4,444,Champions
12681,2009-12-13 13:31:00,2010-12-07 10:08:00,803,23,9972,15532.74,2.4202366127023662,1,340,23,France,20,-201.57,358,15331.17,34.91304347826087,675.3365217391304,0.8695652173913043,2009-12,EU,Q4 (Highest),Loyal (11+),2,23,15532.74,4,4,4,444,Champions
12682,2009-12-01 09:28:00,2010-12-09 14:49:00,493,22,5383,10665.69,2.813184584178499,1,209,22,France,3,-88.1,373,10577.59,22.40909090909091,484.8040909090909,0.13636363636363635,2009-12,EU,Q4 (Highest),Loyal (11+),0,22,10665.69,4,4,4,444,Champions
