frequency_orders,purchase_lines,monetary_total_spend,total_quantity,unique_products,unique_countries,avg_unit_price,max_unit_price,recency_days,tenure_days,tenure_since_first,avg_order_value,avg_qty_per_order,is_one_time_buyer,purchase_frequency_rate,recency_to_tenure_ratio,distinct_active_days,active_months,avg_gap_days,median_gap_days,max_gap_days,return_lines,return_invoices,returned_quantity,return_value,net_spend,return_invoice_ratio,return_value_ratio,churn_label
1,12,129.22,30,12,1,4.105833333333334,12.75,127,0,127,129.22,30.0,1,0.0078740157480314,1.0,1,1,127.0,127.0,127.0,0.0,0.0,0.0,0.0,129.22,0.0,0.0,1
5,45,574.04,270,37,1,3.057111111111111,14.95,26,211,238,114.808,54.0,0,0.0210084033613445,0.1092436974789916,4,4,70.66666666666667,75.0,98.0,1.0,1.0,1.0,14.95,559.0899999999999,0.2,0.0260434812905024,0
5,125,1205.64,643,86,1,2.71328,12.75,9,155,164,241.128,128.6,0,0.0304878048780487,0.0548780487804878,5,4,38.75,24.5,98.0,0.0,0.0,0.0,0.0,1205.64,0.0,0.0,1
1,21,146.56,386,21,1,1.1690476190476191,7.49,103,0,103,146.56,386.0,1,0.0097087378640776,1.0,1,1,103.0,103.0,103.0,0.0,0.0,0.0,0.0,146.56,0.0,0.0,1
1,31,581.27,493,31,1,1.719032258064516,4.95,55,0,55,581.27,493.0,1,0.0181818181818181,1.0,1,1,55.0,55.0,55.0,0.0,0.0,0.0,0.0,581.27,0.0,0.0,0
1,50,2969.6,2108,50,1,1.6422,5.45,122,0,122,2969.6,2108.0,1,0.0081967213114754,1.0,1,1,122.0,122.0,122.0,2.0,1.0,100.0,118.5,2851.1,1.0,0.0399043642241379,0
2,16,791.22,966,14,1,1.82,5.95,45,72,118,395.61,483.0,0,0.0169491525423728,0.3813559322033898,2,2,73.0,73.0,73.0,2.0,1.0,2.0,11.9,779.32,0.5,0.0150400647101943,0
3,42,938.52,302,32,1,3.979285714285714,8.5,59,72,132,312.84,100.66666666666669,0,0.0227272727272727,0.4469696969696969,3,3,36.5,36.5,38.0,1.0,1.0,3.0,14.85,923.67,0.3333333333333333,0.0158227848101265,0
1,3,90.42,282,3,1,0.5566666666666666,1.25,16,0,16,90.42,282.0,1,0.0625,1.0,1,1,16.0,16.0,16.0,0.0,0.0,0.0,0.0,90.42,0.0,0.0,1
1,54,263.73,206,54,1,2.7385185185185184,7.95,7,0,7,263.73,206.0,1,0.1428571428571428,1.0,1,1,7.0,7.0,7.0,0.0,0.0,0.0,0.0,263.73,0.0,0.0,1
3,116,1391.99,946,82,1,1.9822413793103448,9.95,29,127,157,463.9966666666666,315.3333333333333,0,0.019108280254777,0.1847133757961783,3,3,64.0,64.0,91.0,0.0,0.0,0.0,0.0,1391.99,0.0,0.0,0
4,103,1864.04,1164,73,1,2.042718446601942,8.5,21,174,196,466.01,291.0,0,0.0204081632653061,0.1071428571428571,4,4,58.333333333333336,57.0,90.0,3.0,2.0,4.0,13.6,1850.44,0.5,0.0072959807729447,0
1,46,371.51,332,45,1,1.8706521739130435,6.95,247,0,247,371.51,332.0,1,0.0040485829959514,1.0,1,1,247.0,247.0,247.0,0.0,0.0,0.0,0.0,371.51,0.0,0.0,1
1,36,300.93,219,35,1,3.156944444444445,12.75,119,0,119,300.93,219.0,1,0.0084033613445378,1.0,1,1,119.0,119.0,119.0,0.0,0.0,0.0,0.0,300.93,0.0,0.0,0
11,99,3362.77,1282,72,1,4.924747474747475,14.95,22,221,244,305.7063636363636,116.54545454545456,0,0.0450819672131147,0.0901639344262295,11,6,22.2,20.5,49.0,2.0,1.0,2.0,2.9,3359.87,0.0909090909090909,0.0008623842843845,0
2,25,209.53,45,19,1,5.2436,12.75,65,180,246,104.765,22.5,0,0.008130081300813,0.2642276422764227,2,2,181.0,181.0,181.0,0.0,0.0,0.0,0.0,209.53,0.0,0.0,0
1,32,599.12,365,32,1,2.8678125,7.95,159,0,159,599.12,365.0,1,0.0062893081761006,1.0,1,1,159.0,159.0,159.0,0.0,0.0,0.0,0.0,599.12,0.0,0.0,0
4,21,879.1400000000001,282,16,1,4.135238095238096,12.75,34,203,238,219.78500000000005,70.5,0,0.0168067226890756,0.1428571428571428,4,4,68.0,49.0,137.0,0.0,0.0,0.0,0.0,879.1400000000001,0.0,0.0,0
2,36,553.88,210,33,1,4.862777777777778,9.95,36,106,143,276.94,105.0,0,0.0139860139860139,0.2517482517482518,2,2,107.0,107.0,107.0,1.0,1.0,3.0,14.85,539.03,0.5,0.0268108615584603,1
5,50,1360.72,429,35,1,4.152200000000001,8.5,22,221,244,272.144,85.8,0,0.0204918032786885,0.0901639344262295,5,5,55.5,42.5,118.0,0.0,0.0,0.0,0.0,1360.72,0.0,0.0,0
1,41,321.6,85,40,1,4.763414634146342,29.95,199,0,199,321.6,85.0,1,0.0050251256281407,1.0,1,1,199.0,199.0,199.0,0.0,0.0,0.0,0.0,321.6,0.0,0.0,1
31,791,18099.79,9093,342,1,2.7629077117572693,12.75,13,235,248,583.8641935483871,293.3225806451613,0,0.125,0.0524193548387096,29,8,8.392857142857142,5.5,40.0,3.0,2.0,3.0,6.55,18093.24,0.064516129032258,0.0003618826516771,0
1,4,179.52,208,4,1,0.74,1.06,110,0,110,179.52,208.0,1,0.009090909090909,1.0,1,1,110.0,110.0,110.0,0.0,0.0,0.0,0.0,179.52,0.0,0.0,1
4,83,570.09,395,67,1,1.706987951807229,5.95,2,57,59,142.5225,98.75,0,0.0677966101694915,0.0338983050847457,4,3,19.0,26.0,28.0,0.0,0.0,0.0,0.0,570.09,0.0,0.0,0
13,56,3009.15,1909,23,1,2.625357142857143,9.95,21,228,250,231.47307692307692,146.84615384615384,0,0.052,0.084,12,7,20.818181818181817,20.0,35.0,1.0,1.0,1.0,8.5,3000.65,0.0769230769230769,0.0028247179436053,0
1,8,178.3,72,8,1,3.11875,5.95,94,0,94,178.3,72.0,1,0.0106382978723404,1.0,1,1,94.0,94.0,94.0,0.0,0.0,0.0,0.0,178.3,0.0,0.0,0
2,83,1196.84,425,70,1,4.550843373493977,15.95,140,1,142,598.42,212.5,0,0.0140845070422535,0.9859154929577464,2,1,2.0,2.0,2.0,5.0,1.0,5.0,61.55,1135.29,0.5,0.05142709134053,1
1,17,346.9,126,17,1,4.132352941176471,16.95,140,0,140,346.9,126.0,1,0.0071428571428571,1.0,1,1,140.0,140.0,140.0,3.0,1.0,6.0,57.99999999999999,288.9,1.0,0.1671951571057941,0
1,15,171.25,125,13,1,2.7733333333333334,8.5,176,0,176,171.25,125.0,1,0.0056818181818181,1.0,1,1,176.0,176.0,176.0,0.0,0.0,0.0,0.0,171.25,0.0,0.0,1
13,215,1441.44,748,140,1,2.906372093023256,12.75,8,201,210,110.88,57.53846153846154,0,0.0619047619047619,0.0380952380952381,12,8,18.363636363636363,20.0,35.0,1.0,1.0,48.0,20.16,1421.28,0.0769230769230769,0.0139860139860139,0
4,38,1339.34,846,36,1,4.538947368421052,12.75,92,111,203,334.835,211.5,0,0.0197044334975369,0.4532019704433497,4,4,37.0,40.0,44.0,2.0,2.0,7.0,83.85,1255.49,0.5,0.0626054623919243,0
1,19,209.48,158,18,1,4.775789473684211,16.95,66,0,66,209.48,158.0,1,0.0151515151515151,1.0,1,1,66.0,66.0,66.0,0.0,0.0,0.0,0.0,209.48,0.0,0.0,1
1,3,397.2000000000001,168,3,1,2.1166666666666667,2.95,252,0,252,397.2000000000001,168.0,1,0.0039682539682539,1.0,1,1,252.0,252.0,252.0,0.0,0.0,0.0,0.0,397.2000000000001,0.0,0.0,0
1,57,261.93,145,54,1,2.4914035087719295,14.95,105,0,105,261.93,145.0,1,0.0095238095238095,1.0,1,1,105.0,105.0,105.0,0.0,0.0,0.0,0.0,261.93,0.0,0.0,0
1,20,294.75,141,20,1,3.03,9.95,41,0,41,294.75,141.0,1,0.024390243902439,1.0,1,1,41.0,41.0,41.0,3.0,1.0,6.0,32.3,262.45,1.0,0.1095843935538592,0
10,644,1710.34,1031,337,1,1.8670186335403725,15.95,6,130,136,171.034,103.1,0,0.0735294117647058,0.0441176470588235,10,6,14.444444444444445,14.0,28.0,2.0,1.0,2.0,10.2,1700.14,0.1,0.0059637265105183,0
10,180,6751.5599999999995,3427,105,1,2.903888888888889,18.95,10,229,240,675.156,342.7,0,0.0416666666666666,0.0416666666666666,7,6,38.333333333333336,43.5,60.0,8.0,3.0,19.0,39.849999999999994,6711.709999999999,0.3,0.0059023396074388,0
2,19,741.85,417,19,1,2.488947368421053,5.95,93,152,246,370.925,208.5,0,0.008130081300813,0.3780487804878049,2,2,153.0,153.0,153.0,0.0,0.0,0.0,0.0,741.85,0.0,0.0,1
3,19,917.43,133,17,1,8.654736842105264,21.95,22,230,253,305.81,44.333333333333336,0,0.0118577075098814,0.0869565217391304,3,2,115.5,115.5,217.0,0.0,0.0,0.0,0.0,917.43,0.0,0.0,1
5,50,3260.02,1876,30,1,3.0351999999999997,8.5,79,164,243,652.004,375.2,0,0.0205761316872428,0.3251028806584362,4,4,54.666666666666664,48.0,74.0,0.0,0.0,0.0,0.0,3260.02,0.0,0.0,0
1,38,189.05,57,38,1,3.5026315789473683,9.95,1,0,1,189.05,57.0,1,1.0,1.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,189.05,0.0,0.0,0
2,76,350.15,237,64,1,1.812236842105263,12.75,3,90,94,175.075,118.5,0,0.0212765957446808,0.0319148936170212,2,2,91.0,91.0,91.0,0.0,0.0,0.0,0.0,350.15,0.0,0.0,0
2,10,385.2,152,10,1,3.0450000000000004,8.5,96,113,210,192.6,76.0,0,0.0095238095238095,0.4571428571428571,2,2,114.0,114.0,114.0,0.0,0.0,0.0,0.0,385.2,0.0,0.0,1
1,13,299.64,128,13,1,2.323846153846154,3.81,170,0,170,299.64,128.0,1,0.0058823529411764,1.0,1,1,170.0,170.0,170.0,2.0,1.0,12.0,27.6,272.03999999999996,1.0,0.092110532639167,0
1,8,140.22000000000003,74,8,1,2.30875,3.75,216,0,216,140.22000000000003,74.0,1,0.0046296296296296,1.0,1,1,216.0,216.0,216.0,0.0,0.0,0.0,0.0,140.22000000000003,0.0,0.0,1
5,91,1955.9,1000,49,1,3.434065934065934,12.75,12,114,127,391.18,200.0,0,0.0393700787401574,0.0944881889763779,4,4,38.333333333333336,33.0,53.0,1.0,1.0,1.0,5.95,1949.95,0.2,0.0030420778158392,0
1,22,329.22,450,22,1,1.2840909090909092,5.95,117,0,117,329.22,450.0,1,0.0085470085470085,1.0,1,1,117.0,117.0,117.0,0.0,0.0,0.0,0.0,329.22,0.0,0.0,1
2,67,301.62,189,67,1,2.2528358208955224,19.95,94,125,219,150.81,94.5,0,0.0091324200913242,0.4292237442922374,2,2,125.0,125.0,125.0,0.0,0.0,0.0,0.0,301.62,0.0,0.0,0
2,87,616.54,316,74,1,3.1960919540229886,15.95,44,126,170,308.27,158.0,0,0.0117647058823529,0.2588235294117647,2,2,126.0,126.0,126.0,0.0,0.0,0.0,0.0,616.54,0.0,0.0,0
2,12,363.4,88,11,1,5.895833333333333,12.75,8,129,138,181.7,44.0,0,0.0144927536231884,0.0579710144927536,2,2,130.0,130.0,130.0,0.0,0.0,0.0,0.0,363.4,0.0,0.0,1
1,49,429.66,209,42,1,3.037755102040816,7.95,250,0,250,429.66,209.0,1,0.004,1.0,1,1,250.0,250.0,250.0,0.0,0.0,0.0,0.0,429.66,0.0,0.0,1
1,7,228.3,66,7,1,3.3500000000000005,3.95,251,0,251,228.3,66.0,1,0.0039840637450199,1.0,1,1,251.0,251.0,251.0,0.0,0.0,0.0,0.0,228.3,0.0,0.0,1
7,203,3526.84,1757,139,1,5.124630541871921,295.0,17,230,247,503.8342857142857,251.0,0,0.0283400809716599,0.068825910931174,7,6,38.333333333333336,39.5,63.0,17.0,6.0,23.0,398.6,3128.24,0.8571428571428571,0.1130190198591373,0
2,38,699.2,372,38,1,2.8923684210526317,8.5,14,95,110,349.6,186.0,0,0.0181818181818181,0.1272727272727272,2,2,96.0,96.0,96.0,1.0,1.0,1.0,8.5,690.7,0.5,0.0121567505720823,1
1,18,313.49,270,18,1,1.8694444444444445,4.95,140,0,140,313.49,270.0,1,0.0071428571428571,1.0,1,1,140.0,140.0,140.0,1.0,1.0,1.0,1.25,312.24,1.0,0.0039873680181186,1
3,3,270.15000000000003,37,3,1,30.283333333333335,79.95,41,17,58,90.05000000000001,12.333333333333334,0,0.0517241379310344,0.7068965517241379,3,2,8.5,8.5,9.0,0.0,0.0,0.0,0.0,270.15000000000003,0.0,0.0,1
1,32,112.03,65,32,1,2.634375,9.95,251,0,251,112.03,65.0,1,0.0039840637450199,1.0,1,1,251.0,251.0,251.0,0.0,0.0,0.0,0.0,112.03,0.0,0.0,1
2,79,2090.35,1178,75,1,2.8445569620253166,8.5,125,110,236,1045.175,589.0,0,0.0084745762711864,0.5296610169491526,2,2,111.0,111.0,111.0,7.0,1.0,42.0,256.7,1833.65,0.5,0.1228024015117085,0
2,83,473.32,349,74,1,2.130240963855422,9.95,83,0,83,236.66,174.5,0,0.0240963855421686,1.0,1,1,83.0,83.0,83.0,0.0,0.0,0.0,0.0,473.32,0.0,0.0,0
4,33,262.64,143,29,1,2.7081818181818185,12.75,63,32,96,65.66,35.75,0,0.0416666666666666,0.65625,4,2,11.0,9.0,23.0,0.0,0.0,0.0,0.0,262.64,0.0,0.0,1
1,67,1201.52,1359,67,1,1.7086567164179105,4.65,140,0,140,1201.52,1359.0,1,0.0071428571428571,1.0,1,1,140.0,140.0,140.0,1.0,1.0,10.0,16.5,1185.02,1.0,0.0137326053665357,1
6,21,2090.26,1926,15,1,1.8847619047619049,5.45,37,166,204,348.3766666666667,321.0,0,0.0294117647058823,0.1813725490196078,6,5,33.4,33.0,61.0,3.0,3.0,290.0,468.94000000000005,1621.3200000000002,0.5,0.2243452967573412,0
2,29,440.23,209,29,1,2.4782758620689656,5.95,121,84,205,220.115,104.5,0,0.0097560975609756,0.5902439024390244,2,2,84.0,84.0,84.0,1.0,1.0,24.0,19.200000000000003,421.03,0.5,0.0436135656361447,0
4,121,1788.5,1599,94,1,2.1326446280991735,12.75,15,98,114,447.125,399.75,0,0.0350877192982456,0.131578947368421,4,4,33.0,31.0,40.0,4.0,3.0,4.0,26.1,1762.4,0.75,0.0145932345540956,0
1,15,236.07,213,15,1,1.7020000000000002,4.95,48,0,48,236.07,213.0,1,0.0208333333333333,1.0,1,1,48.0,48.0,48.0,0.0,0.0,0.0,0.0,236.07,0.0,0.0,1
1,5,97.83,61,5,1,3.884,12.75,12,0,12,97.83,61.0,1,0.0833333333333333,1.0,1,1,12.0,12.0,12.0,0.0,0.0,0.0,0.0,97.83,0.0,0.0,0
2,20,137.15,31,20,1,4.15,10.95,238,2,241,68.575,15.5,0,0.0082987551867219,0.9875518672199172,2,1,3.0,3.0,3.0,0.0,0.0,0.0,0.0,137.15,0.0,0.0,1
3,27,599.35,223,20,1,3.024074074074074,6.75,8,106,114,199.78333333333333,74.33333333333333,0,0.0263157894736842,0.0701754385964912,3,3,53.0,53.0,84.0,0.0,0.0,0.0,0.0,599.35,0.0,0.0,0
5,23,1852.22,354,16,1,5.234347826086957,10.95,12,234,247,370.444,70.8,0,0.020242914979757,0.048582995951417,5,4,58.75,45.0,137.0,2.0,1.0,8.0,82.99999999999999,1769.22,0.2,0.0448110915549988,0
2,61,585.74,297,48,1,2.5668852459016396,6.45,66,83,150,292.87,148.5,0,0.0133333333333333,0.44,2,2,84.0,84.0,84.0,0.0,0.0,0.0,0.0,585.74,0.0,0.0,0
4,114,1540.91,1655,103,1,1.7009649122807018,10.95,64,182,246,385.2275,413.75,0,0.016260162601626,0.2601626016260163,4,4,60.666666666666664,28.0,142.0,0.0,0.0,0.0,0.0,1540.91,0.0,0.0,0
7,71,978.75,272,47,1,4.255633802816901,12.75,12,231,244,139.82142857142858,38.857142857142854,0,0.0286885245901639,0.0491803278688524,6,6,46.4,32.0,102.0,0.0,0.0,0.0,0.0,978.75,0.0,0.0,0
4,50,1160.41,435,48,1,4.4618,39.95,30,74,105,290.1025,108.75,0,0.0380952380952381,0.2857142857142857,4,3,25.0,34.0,37.0,3.0,2.0,15.0,27.15,1133.26,0.5,0.0233969028188312,1
1,1,15.58,1,1,1,15.58,15.58,197,0,197,15.58,1.0,1,0.0050761421319796,1.0,1,1,197.0,197.0,197.0,0.0,0.0,0.0,0.0,15.58,0.0,0.0,1
2,39,632.41,615,34,1,1.304871794871795,2.95,9,164,174,316.205,307.5,0,0.0114942528735632,0.0517241379310344,2,2,165.0,165.0,165.0,0.0,0.0,0.0,0.0,632.41,0.0,0.0,0
10,212,3077.58,1291,135,1,3.5808962264150943,35.95,19,220,240,307.758,129.1,0,0.0416666666666666,0.0791666666666666,10,8,24.555555555555557,27.0,39.0,0.0,0.0,0.0,0.0,3077.58,0.0,0.0,0
13,45,2649.65,3463,19,1,4.192444444444444,35.95,5,233,239,203.8192307692308,266.38461538461536,0,0.0543933054393305,0.0209205020920502,13,8,19.5,13.5,54.0,1.0,1.0,1440.0,230.4,2419.25,0.0769230769230769,0.0869548808333176,0
3,24,607.08,268,14,1,4.0008333333333335,7.49,12,92,104,202.36,89.33333333333333,0,0.0288461538461538,0.1153846153846153,3,2,46.0,46.0,67.0,0.0,0.0,0.0,0.0,607.08,0.0,0.0,0
3,66,502.88,234,59,1,2.985909090909091,12.75,42,163,205,167.6266666666667,78.0,0,0.0146341463414634,0.2048780487804878,3,3,81.5,81.5,129.0,0.0,0.0,0.0,0.0,502.88,0.0,0.0,0
1,21,273.35,212,20,1,1.7557142857142856,9.95,140,0,140,273.35,212.0,1,0.0071428571428571,1.0,1,1,140.0,140.0,140.0,0.0,0.0,0.0,0.0,273.35,0.0,0.0,1
4,176,1269.17,790,120,1,2.6419318181818183,12.75,64,180,245,317.2925,197.5,0,0.0163265306122449,0.2612244897959184,4,4,60.333333333333336,50.0,88.0,0.0,0.0,0.0,0.0,1269.17,0.0,0.0,0
2,19,329.65,291,17,1,2.3105263157894735,8.5,16,68,84,164.825,145.5,0,0.0238095238095238,0.1904761904761904,2,2,68.0,68.0,68.0,0.0,0.0,0.0,0.0,329.65,0.0,0.0,0
1,12,190.48,67,12,1,4.866666666666666,15.95,58,0,58,190.48,67.0,1,0.0172413793103448,1.0,1,1,58.0,58.0,58.0,2.0,1.0,24.0,61.2,129.28000000000003,1.0,0.3212935741285174,1
2,4,613.6800000000001,408,4,1,1.5525,1.85,96,100,196,306.84000000000003,204.0,0,0.010204081632653,0.4897959183673469,2,2,100.0,100.0,100.0,0.0,0.0,0.0,0.0,613.6800000000001,0.0,0.0,1
1,7,217.2,64,7,1,3.878571428571429,7.95,216,0,216,217.2,64.0,1,0.0046296296296296,1.0,1,1,216.0,216.0,216.0,2.0,2.0,12.0,93.4,123.79999999999998,2.0,0.4300184162062616,0
1,13,163.7,90,13,1,1.626923076923077,3.75,164,0,164,163.7,90.0,1,0.0060975609756097,1.0,1,1,164.0,164.0,164.0,0.0,0.0,0.0,0.0,163.7,0.0,0.0,0
1,34,200.34,230,32,1,1.2561764705882352,2.95,58,0,58,200.34,230.0,1,0.0172413793103448,1.0,1,1,58.0,58.0,58.0,0.0,0.0,0.0,0.0,200.34,0.0,0.0,0
1,27,358.56,493,26,1,1.7885185185185184,4.95,241,0,241,358.56,493.0,1,0.0041493775933609,1.0,1,1,241.0,241.0,241.0,0.0,0.0,0.0,0.0,358.56,0.0,0.0,0
1,25,415.31,415,25,1,2.3848,10.65,66,0,66,415.31,415.0,1,0.0151515151515151,1.0,1,1,66.0,66.0,66.0,0.0,0.0,0.0,0.0,415.31,0.0,0.0,1
1,49,196.25,123,49,1,1.9846938775510203,5.95,14,0,14,196.25,123.0,1,0.0714285714285714,1.0,1,1,14.0,14.0,14.0,0.0,0.0,0.0,0.0,196.25,0.0,0.0,1
14,488,10779.08,4396,249,1,3.2482581967213116,29.95,5,247,253,769.9342857142857,314.0,0,0.0553359683794466,0.0197628458498023,14,9,19.076923076923077,20.0,31.0,12.0,1.0,24.0,118.35,10660.73,0.0714285714285714,0.010979601227563,0
4,272,1800.28,949,202,1,2.395330882352941,18.95,24,224,248,450.07,237.25,0,0.0161290322580645,0.0967741935483871,4,4,74.66666666666667,63.0,112.0,15.0,4.0,39.0,89.14999999999999,1711.13,1.0,0.0495200746550536,0
2,12,432.45,175,10,1,2.975,6.75,77,5,83,216.225,87.5,0,0.0240963855421686,0.927710843373494,2,1,6.0,6.0,6.0,3.0,1.0,60.0,106.20000000000002,326.25,0.5,0.2455775234131114,1
16,229,1965.63,912,129,1,3.5766812227074234,19.95,7,242,250,122.851875,57.0,0,0.064,0.028,15,6,17.357142857142858,6.0,135.0,1.0,1.0,1.0,9.95,1955.68,0.0625,0.0050619903033632,0
1,16,352.82,296,16,1,4.23,19.95,168,0,168,352.82,296.0,1,0.0059523809523809,1.0,1,1,168.0,168.0,168.0,0.0,0.0,0.0,0.0,352.82,0.0,0.0,1
1,16,260.3,154,16,1,5.175,12.75,14,0,14,260.3,154.0,1,0.0714285714285714,1.0,1,1,14.0,14.0,14.0,1.0,1.0,1.0,9.95,250.35,1.0,0.0382251248559354,0
6,56,1400.71,794,31,1,1.8823214285714285,2.95,19,188,208,233.45166666666668,132.33333333333334,0,0.0288461538461538,0.0913461538461538,6,4,37.8,20.0,112.0,48.0,6.0,627.0,991.96,408.75,1.0,0.7081837068343911,0
5,152,1754.45,1107,124,1,3.027368421052632,39.95,7,245,253,350.89,221.4,0,0.0197628458498023,0.0276679841897233,5,4,61.5,35.0,161.0,7.0,2.0,8.0,36.94,1717.51,0.4,0.0210550314913505,0
5,29,1147.99,672,25,1,2.096206896551724,5.95,77,168,245,229.598,134.4,0,0.0204081632653061,0.3142857142857143,4,3,56.0,76.0,87.0,0.0,0.0,0.0,0.0,1147.99,0.0,0.0,0
1,18,402.98,272,18,1,2.0072222222222225,7.95,149,0,149,402.98,272.0,1,0.0067114093959731,1.0,1,1,149.0,149.0,149.0,0.0,0.0,0.0,0.0,402.98,0.0,0.0,1
7,96,3853.5,1899,59,1,3.3865625,12.75,23,75,98,550.5,271.2857142857143,0,0.0714285714285714,0.2346938775510204,7,3,12.5,14.5,19.0,1.0,1.0,8.0,58.8,3794.7,0.1428571428571428,0.015258855585831,0
1,19,360.0,336,19,1,1.3447368421052632,2.55,63,0,63,360.0,336.0,1,0.0158730158730158,1.0,1,1,63.0,63.0,63.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,1
1,8,128.60000000000002,26,8,1,4.125,7.95,253,0,253,128.60000000000002,26.0,1,0.0039525691699604,1.0,1,1,253.0,253.0,253.0,0.0,0.0,0.0,0.0,128.60000000000002,0.0,0.0,1
25,559,19195.89,12232,206,1,2.035313059033989,18.95,13,237,251,767.8356,489.28,0,0.099601593625498,0.0517928286852589,24,8,10.347826086956522,10.0,21.0,22.0,2.0,34.0,100.16,19095.73,0.08,0.0052177835984682,0
10,240,4670.03,3579,175,1,2.012916666666667,7.95,7,244,252,467.003,357.9,0,0.0396825396825396,0.0277777777777777,10,7,27.22222222222222,22.0,48.0,12.0,3.0,46.0,151.3,4518.73,0.3,0.0323980788131982,0
3,115,674.03,417,86,1,2.399739130434783,10.95,3,86,89,224.67666666666665,139.0,0,0.0337078651685393,0.0337078651685393,3,3,43.0,43.0,52.0,0.0,0.0,0.0,0.0,674.03,0.0,0.0,0
1,7,106.68,100,7,1,1.4457142857142855,3.75,192,0,192,106.68,100.0,1,0.0052083333333333,1.0,1,1,192.0,192.0,192.0,0.0,0.0,0.0,0.0,106.68,0.0,0.0,1
1,22,359.44,306,22,1,1.3963636363636365,3.75,135,0,135,359.44,306.0,1,0.0074074074074074,1.0,1,1,135.0,135.0,135.0,0.0,0.0,0.0,0.0,359.44,0.0,0.0,0
1,21,353.14,226,21,1,2.3076190476190477,8.5,84,0,84,353.14,226.0,1,0.0119047619047619,1.0,1,1,84.0,84.0,84.0,0.0,0.0,0.0,0.0,353.14,0.0,0.0,0
1,10,120.32,92,10,1,1.901,6.35,92,0,92,120.32,92.0,1,0.0108695652173913,1.0,1,1,92.0,92.0,92.0,0.0,0.0,0.0,0.0,120.32,0.0,0.0,1
3,9,10396.5,7170,3,1,1.45,1.45,65,0,65,3465.5,2390.0,0,0.0461538461538461,1.0,1,1,65.0,65.0,65.0,3.0,1.0,2490.0,3610.5,6786.0,0.3333333333333333,0.3472803347280335,1
1,1,594.0,120,1,1,4.95,4.95,159,0,159,594.0,120.0,1,0.0062893081761006,1.0,1,1,159.0,159.0,159.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,1
2,28,480.39,269,28,1,2.999642857142857,9.95,190,50,241,240.195,134.5,0,0.0082987551867219,0.7883817427385892,2,2,51.0,51.0,51.0,3.0,1.0,6.0,23.800000000000004,456.59,0.5,0.0495430795811736,0
1,13,100.18,44,13,1,3.13,9.95,155,0,155,100.18,44.0,1,0.0064516129032258,1.0,1,1,155.0,155.0,155.0,0.0,0.0,0.0,0.0,100.18,0.0,0.0,0
1,35,308.0,54,35,1,5.664285714285715,15.95,82,0,82,308.0,54.0,1,0.0121951219512195,1.0,1,1,82.0,82.0,82.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0
1,2,120.0,96,2,1,1.25,1.25,211,0,211,120.0,96.0,1,0.0047393364928909,1.0,1,1,211.0,211.0,211.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1
2,58,491.42,422,52,1,2.030689655172414,8.5,99,17,117,245.71,211.0,0,0.017094017094017,0.8461538461538461,2,2,18.0,18.0,18.0,0.0,0.0,0.0,0.0,491.42,0.0,0.0,0
2,32,654.32,338,32,1,2.9009375,34.95,59,103,163,327.16,169.0,0,0.0122699386503067,0.3619631901840491,2,2,104.0,104.0,104.0,2.0,2.0,2.0,19.9,634.4200000000001,1.0,0.0304132534539674,1
1,9,310.70000000000005,74,9,1,4.672222222222222,9.95,237,0,237,310.70000000000005,74.0,1,0.0042194092827004,1.0,1,1,237.0,237.0,237.0,0.0,0.0,0.0,0.0,310.70000000000005,0.0,0.0,1
9,107,8899.51,5505,87,1,3.7925233644859815,12.75,13,180,194,988.8344444444444,611.6666666666666,0,0.0463917525773195,0.0670103092783505,8,7,25.857142857142858,26.0,52.0,4.0,4.0,18.0,34.99,8864.52,0.4444444444444444,0.0039316771372805,0
4,167,721.43,340,143,1,2.5662275449101797,12.75,31,173,205,180.3575,85.0,0,0.0195121951219512,0.1512195121951219,4,4,58.0,62.0,78.0,0.0,0.0,0.0,0.0,721.43,0.0,0.0,0
1,25,478.5,160,25,1,5.621999999999999,16.95,159,0,159,478.5,160.0,1,0.0062893081761006,1.0,1,1,159.0,159.0,159.0,1.0,1.0,2.0,25.5,453.0,1.0,0.0532915360501567,0
1,12,391.5,52,12,1,7.574166666666667,8.5,114,0,114,391.5,52.0,1,0.0087719298245614,1.0,1,1,114.0,114.0,114.0,0.0,0.0,0.0,0.0,391.5,0.0,0.0,0
32,91,31021.56,11824,19,1,4.3125274725274725,9.95,21,225,246,969.42375,369.5,0,0.1300813008130081,0.0853658536585365,23,8,10.227272727272728,10.5,19.0,1.0,1.0,4.0,17.0,31004.56,0.03125,0.0005480059674626,0
1,27,185.06,104,27,1,3.095925925925926,7.95,199,0,199,185.06,104.0,1,0.0050251256281407,1.0,1,1,199.0,199.0,199.0,0.0,0.0,0.0,0.0,185.06,0.0,0.0,1
2,39,451.47,224,38,1,3.5176923076923075,14.95,62,128,191,225.735,112.0,0,0.0104712041884816,0.3246073298429319,2,2,129.0,129.0,129.0,0.0,0.0,0.0,0.0,451.47,0.0,0.0,0
